479107,COFINIMMO SA,Withdrawn,^BFX,2007-05-21,2007-07-27, rumor Abnormal Returns: -0.01,0.009,-0.002,-0.065,-0.001,0.013,-0.009,0.004,-0.006,-0.001,0.0,-0.013,0.002,0.015,-0.005,-0.001,0.004,-0.006,-0.013,0.03,0.385,Cumulative rumor ARs: 0.3278039145512649, significance: -1.072,0.914,-0.204,-6.704,-0.099,1.322,-0.959,0.4,-0.662,-0.088,-0.026,-1.371,0.219,1.545,-0.549,-0.108,0.38,-0.592,-1.374,3.144,39.686,withdrawal Abnormal Returns: -0.014,0.014,-0.002,-0.002,0.005,0.007,0.008,0.006,0.002,0.008,-0.004,0.001,-0.019,0.017,-0.014,0.006,-0.005,0.008,-0.011,-0.008,0.496,Cumulative rumor ARs: 0.4965786027012322, significance: -1.294,1.254,-0.167,-0.183,0.427,0.627,0.747,0.552,0.155,0.73,-0.334,0.092,-1.782,1.523,-1.296,0.516,-0.462,0.747,-1.052,-0.733,45.625,
123456,Brookfield Asset Management,Withdrawn,^GSPC,2007-01-17,2007-04-06, rumor Abnormal Returns: 0.012,-0.018,-0.012,0.002,-0.002,0.001,-0.002,0.006,0.0,0.008,0.011,-0.004,-0.008,0.013,0.009,0.002,0.007,0.012,0.001,-0.022,-0.008,Cumulative rumor ARs: 0.006582749950970145, significance: 0.945,-1.445,-0.983,0.162,-0.173,0.086,-0.18,0.455,0.006,0.666,0.916,-0.337,-0.614,1.055,0.716,0.167,0.53,0.944,0.06,-1.792,-0.651,withdrawal Abnormal Returns: -0.013,0.004,0.0,-0.009,0.009,-0.004,-0.008,0.021,-0.003,0.001,0.006,0.013,-0.01,0.008,-0.002,-0.01,0.008,0.008,0.001,-0.005,-0.001,Cumulative rumor ARs: 0.009759659188184248, significance: -1.115,0.319,-0.017,-0.766,0.747,-0.375,-0.715,1.751,-0.29,0.075,0.506,1.084,-0.807,0.646,-0.184,-0.869,0.684,0.671,0.062,-0.458,-0.125,
479107,COFINIMMO SA,Withdrawn,^BFX,2007-05-21,2007-07-27, rumor Abnormal Returns: -0.01,0.009,-0.002,-0.065,-0.001,0.013,-0.009,0.004,-0.006,-0.001,0.0,-0.013,0.002,0.015,-0.005,-0.001,0.004,-0.006,-0.013,0.03,0.385,Cumulative rumor ARs: 0.3278039145512649, significance: -1.072,0.914,-0.204,-6.704,-0.099,1.322,-0.959,0.4,-0.662,-0.088,-0.026,-1.371,0.219,1.545,-0.549,-0.108,0.38,-0.592,-1.374,3.144,39.686,withdrawal Abnormal Returns: -0.014,0.014,-0.002,-0.002,0.005,0.007,0.008,0.006,0.002,0.008,-0.004,0.001,-0.019,0.017,-0.014,0.006,-0.005,0.008,-0.011,-0.008,0.496,Cumulative rumor ARs: 0.4965786027012322, significance: -1.294,1.254,-0.167,-0.183,0.427,0.627,0.747,0.552,0.155,0.73,-0.334,0.092,-1.782,1.523,-1.296,0.516,-0.462,0.747,-1.052,-0.733,45.625,
422919,BROOKFIELD ASSET MANAGEMENT INC.,Withdrawn,^NY,2007-01-17,2007-04-06, rumor Abnormal Returns: 0.012,-0.017,-0.009,0.003,-0.002,0.004,0.0,0.008,-0.001,0.007,0.009,-0.007,-0.006,0.013,0.008,0.003,0.007,0.013,0.002,-0.023,-0.008,Cumulative rumor ARs: 0.015081546884571976, significance: 0.977,-1.324,-0.712,0.202,-0.184,0.321,-0.007,0.612,-0.06,0.591,0.715,-0.586,-0.495,1.012,0.665,0.203,0.57,1.04,0.122,-1.852,-0.607,withdrawal Abnormal Returns: -0.016,0.004,0.0,-0.01,0.009,-0.006,-0.007,0.021,-0.004,0.001,0.006,0.013,-0.01,0.008,-0.002,-0.011,0.006,0.008,-0.001,-0.005,-0.003,Cumulative rumor ARs: 9.276463822413816E-4, significance: -1.298,0.325,-0.025,-0.798,0.773,-0.534,-0.608,1.772,-0.346,0.107,0.505,1.097,-0.845,0.642,-0.169,-0.943,0.52,0.639,-0.054,-0.436,-0.247,
468315,GAZ DE FRANCE SA,Withdrawn,^BFX,2007-11-09,2008-01-28, rumor Abnormal Returns: 0.0,-0.008,-0.01,-0.007,0.008,0.016,0.008,0.007,-0.008,0.003,0.007,-0.008,-0.016,-0.006,0.017,0.021,0.001,0.0,0.001,-0.011,0.002,Cumulative rumor ARs: 0.01721693884678469, significance: -0.04,-0.733,-0.908,-0.635,0.741,1.452,0.712,0.613,-0.695,0.278,0.597,-0.697,-1.395,-0.532,1.526,1.885,0.094,0.01,0.098,-0.974,0.137,withdrawal Abnormal Returns: -0.016,0.01,0.013,-0.001,0.016,-0.025,-0.07,-0.015,0.023,0.01,-0.02,0.001,-0.026,0.022,0.002,0.024,-0.009,0.012,-0.019,-0.003,0.011,Cumulative rumor ARs: -0.057744569278849786, significance: -1.292,0.794,1.073,-0.048,1.323,-2.077,-5.723,-1.238,1.865,0.859,-1.629,0.072,-2.106,1.829,0.196,2.0,-0.725,0.982,-1.557,-0.23,0.898,
479107,COFINIMMO SA,Withdrawn,^BFX,2007-05-21,2007-07-27, rumor Abnormal Returns: 0.009,-0.002,-0.065,-0.001,0.013,-0.009,0.004,-0.006,-0.001,0.0,-0.013,0.002,0.015,-0.005,-0.001,0.004,-0.006,-0.013,0.03,0.002,-0.004,Cumulative rumor ARs: -0.048969703926707776, significance: 0.915,-0.202,-6.707,-0.097,1.318,-0.959,0.4,-0.661,-0.087,-0.023,-1.365,0.217,1.545,-0.546,-0.112,0.377,-0.59,-1.376,3.144,0.192,-0.435,withdrawal Abnormal Returns: -0.002,0.005,0.007,0.008,0.006,0.002,0.008,-0.004,0.001,-0.019,0.017,-0.014,0.006,-0.005,0.008,-0.011,-0.008,-0.001,-0.007,-0.024,0.02,Cumulative rumor ARs: -0.008352203525486948, significance: -0.181,0.433,0.634,0.754,0.558,0.159,0.738,-0.334,0.094,-1.793,1.535,-1.303,0.522,-0.462,0.754,-1.057,-0.737,-0.093,-0.631,-2.199,1.836,
422919,BROOKFIELD ASSET MANAGEMENT INC.,Withdrawn,^NY,2007-01-17,2007-04-06, rumor Abnormal Returns: 0.012,-0.017,-0.009,0.003,-0.002,0.004,0.0,0.008,-0.001,0.007,0.009,-0.007,-0.006,0.013,0.008,0.003,0.007,0.013,0.002,-0.023,-0.008,Cumulative rumor ARs: 0.015081546884571976, significance: 0.977,-1.324,-0.712,0.202,-0.184,0.321,-0.007,0.612,-0.06,0.591,0.715,-0.586,-0.495,1.012,0.665,0.203,0.57,1.04,0.122,-1.852,-0.607,withdrawal Abnormal Returns: -0.016,0.004,0.0,-0.01,0.009,-0.006,-0.007,0.021,-0.004,0.001,0.006,0.013,-0.01,0.008,-0.002,-0.011,0.006,0.008,-0.001,-0.005,-0.003,Cumulative rumor ARs: 9.276463822413816E-4, significance: -1.298,0.325,-0.025,-0.798,0.773,-0.534,-0.608,1.772,-0.346,0.107,0.505,1.097,-0.845,0.642,-0.169,-0.943,0.52,0.639,-0.054,-0.436,-0.247,
468315,GAZ DE FRANCE SA,Withdrawn,^BFX,2007-11-09,2008-01-28, rumor Abnormal Returns: 0.0,-0.008,-0.01,-0.007,0.008,0.016,0.008,0.007,-0.008,0.003,0.007,-0.008,-0.016,-0.006,0.017,0.021,0.001,0.0,0.001,-0.011,0.002,Cumulative rumor ARs: 0.01721693884678469, significance: -0.04,-0.733,-0.908,-0.635,0.741,1.452,0.712,0.613,-0.695,0.278,0.597,-0.697,-1.395,-0.532,1.526,1.885,0.094,0.01,0.098,-0.974,0.137,withdrawal Abnormal Returns: -0.016,0.01,0.013,-0.001,0.016,-0.025,-0.07,-0.015,0.023,0.01,-0.02,0.001,-0.026,0.022,0.002,0.024,-0.009,0.012,-0.019,-0.003,0.011,Cumulative rumor ARs: -0.057744569278849786, significance: -1.292,0.794,1.073,-0.048,1.323,-2.077,-5.723,-1.238,1.865,0.859,-1.629,0.072,-2.106,1.829,0.196,2.0,-0.725,0.982,-1.557,-0.23,0.898,
479107,COFINIMMO SA,Withdrawn,^BFX,2007-05-21,2007-07-27, rumor Abnormal Returns: 0.009,-0.002,-0.065,-0.001,0.013,-0.009,0.004,-0.006,-0.001,0.0,-0.013,0.002,0.015,-0.005,-0.001,0.004,-0.006,-0.013,0.03,0.002,-0.004,Cumulative rumor ARs: -0.048969703926707776, significance: 0.915,-0.202,-6.707,-0.097,1.318,-0.959,0.4,-0.661,-0.087,-0.023,-1.365,0.217,1.545,-0.546,-0.112,0.377,-0.59,-1.376,3.144,0.192,-0.435,withdrawal Abnormal Returns: -0.002,0.005,0.007,0.008,0.006,0.002,0.008,-0.004,0.001,-0.019,0.017,-0.014,0.006,-0.005,0.008,-0.011,-0.008,-0.001,-0.007,-0.024,0.02,Cumulative rumor ARs: -0.008352203525486948, significance: -0.181,0.433,0.634,0.754,0.558,0.159,0.738,-0.334,0.094,-1.793,1.535,-1.303,0.522,-0.462,0.754,-1.057,-0.737,-0.093,-0.631,-2.199,1.836,
422919,BROOKFIELD ASSET MANAGEMENT INC.,Withdrawn,^NY,2007-01-17,2007-04-06, rumor Abnormal Returns: 0.012,-0.017,-0.009,0.003,-0.002,0.004,0.0,0.008,-0.001,0.007,0.009,-0.007,-0.006,0.013,0.008,0.003,0.007,0.013,0.002,-0.023,-0.008,Cumulative rumor ARs: 0.015081546884571976, significance: 0.977,-1.324,-0.712,0.202,-0.184,0.321,-0.007,0.612,-0.06,0.591,0.715,-0.586,-0.495,1.012,0.665,0.203,0.57,1.04,0.122,-1.852,-0.607,withdrawal Abnormal Returns: -0.016,0.004,0.0,-0.01,0.009,-0.006,-0.007,0.021,-0.004,0.001,0.006,0.013,-0.01,0.008,-0.002,-0.011,0.006,0.008,-0.001,-0.005,-0.003,Cumulative rumor ARs: 9.276463822413816E-4, significance: -1.298,0.325,-0.025,-0.798,0.773,-0.534,-0.608,1.772,-0.346,0.107,0.505,1.097,-0.845,0.642,-0.169,-0.943,0.52,0.639,-0.054,-0.436,-0.247,
468315,GAZ DE FRANCE SA,Withdrawn,^BFX,2007-11-09,2008-01-28, rumor Abnormal Returns: 0.0,-0.008,-0.01,-0.007,0.008,0.016,0.008,0.007,-0.008,0.003,0.007,-0.008,-0.016,-0.006,0.017,0.021,0.001,0.0,0.001,-0.011,0.002,Cumulative rumor ARs: 0.01721693884678469, significance: -0.04,-0.733,-0.908,-0.635,0.741,1.452,0.712,0.613,-0.695,0.278,0.597,-0.697,-1.395,-0.532,1.526,1.885,0.094,0.01,0.098,-0.974,0.137,withdrawal Abnormal Returns: -0.016,0.01,0.013,-0.001,0.016,-0.025,-0.07,-0.015,0.023,0.01,-0.02,0.001,-0.026,0.022,0.002,0.024,-0.009,0.012,-0.019,-0.003,0.011,Cumulative rumor ARs: -0.057744569278849786, significance: -1.292,0.794,1.073,-0.048,1.323,-2.077,-5.723,-1.238,1.865,0.859,-1.629,0.072,-2.106,1.829,0.196,2.0,-0.725,0.982,-1.557,-0.23,0.898,
479107,COFINIMMO SA,Withdrawn,^BFX,2007-05-21,2007-07-27, rumor Abnormal Returns: 0.009,-0.002,-0.065,-0.001,0.013,-0.009,0.004,-0.006,-0.001,0.0,-0.013,0.002,0.015,-0.005,-0.001,0.004,-0.006,-0.013,0.03,0.002,-0.004,Cumulative rumor ARs: -0.048969703926707776, significance: 0.915,-0.202,-6.707,-0.097,1.318,-0.959,0.4,-0.661,-0.087,-0.023,-1.365,0.217,1.545,-0.546,-0.112,0.377,-0.59,-1.376,3.144,0.192,-0.435,withdrawal Abnormal Returns: -0.002,0.005,0.007,0.008,0.006,0.002,0.008,-0.004,0.001,-0.019,0.017,-0.014,0.006,-0.005,0.008,-0.011,-0.008,-0.001,-0.007,-0.024,0.02,Cumulative rumor ARs: -0.008352203525486948, significance: -0.181,0.433,0.634,0.754,0.558,0.159,0.738,-0.334,0.094,-1.793,1.535,-1.303,0.522,-0.462,0.754,-1.057,-0.737,-0.093,-0.631,-2.199,1.836,
