123456;BAM;Withdrawn;0,012;-0,018;-0,012;0,002;-0,002;0,001;-0,002;0,005;0,0;0,008;0,011;-0,004;-0,008;0,013;0,008;0,001;0,007;0,012;0,001;-0,023;-0,009;1,199;-1,774;-1,227;0,249;-0,238;0,105;-0,244;0,498;-0,041;0,807;1,131;-0,394;-0,787;1,341;0,844;0,125;0,748;1,168;0,078;-2,264;-0,866;-0,015;0,002;-0,002;-0,012;0,006;-0,005;-0,01;0,02;-0,003;0,0;0,005;0,011;-0,011;0,005;-0,003;-0,011;0,008;0,007;-0,001;-0,007;-0,002;-1,196;0,195;-0,129;-0,938;0,486;-0,435;-0,824;1,583;-0,282;-0,038;0,399;0,919;-0,862;0,408;-0,22;-0,911;0,668;0,545;-0,057;-0,579;-0,125;
123456;VTR;Withdrawn;-0,005;0,009;0,017;-0,008;-0,002;-0,002;-0,001;0,014;0,001;-0,006;0,001;0,012;0,005;0,006;-0,007;0,018;0,0;0,001;0,03;0,004;0,006;-0,435;0,766;1,539;-0,685;-0,199;-0,158;-0,108;1,277;0,081;-0,535;0,047;1,067;0,412;0,535;-0,591;1,65;-0,005;0,113;2,725;0,39;0,513;-0,005;0,006;-0,013;0,01;0,0;-0,008;-0,006;-0,001;-0,002;0,003;-0,008;-0,017;-0,002;-0,012;0,015;0,0;0,003;-0,004;0,01;-0,013;-0,02;-0,525;0,646;-1,388;1,025;0,043;-0,809;-0,606;-0,09;-0,245;0,284;-0,873;-1,782;-0,24;-1,253;1,605;-0,037;0,278;-0,392;1,073;-1,377;-2,095;
123456;MS;Withdrawn;0,001;-0,012;-0,002;0,0;0,004;-0,004;0,007;0,001;-0,004;-0,015;-0,028;0,008;0,001;0,007;-0,001;-0,007;-0,002;0,009;0,008;0,007;-0,004;0,079;-1,563;-0,211;-0,02;0,499;-0,483;0,838;0,171;-0,452;-1,899;-3,567;1,021;0,085;0,928;-0,181;-0,84;-0,198;1,2;0,99;0,871;-0,504;0,009;0,007;-0,003;-0,016;0,013;0,009;0,001;-0,01;0,004;0,039;-0,001;-0,002;-0,01;0,0;0,0;-0,005;0,007;-0,005;0,003;-0,006;0,001;1,036;0,862;-0,39;-1,911;1,534;1,046;0,107;-1,216;0,483;4,671;-0,146;-0,198;-1,197;0,028;0,024;-0,552;0,817;-0,572;0,395;-0,706;0,169;
123456;LTBR;Withdrawn;-0,034;0,034;-0,008;-0,017;-0,007;-0,033;-0,079;0,169;0,045;-0,062;0,049;-0,028;-0,067;-0,066;0,006;0,073;-0,004;-0,056;0,03;-0,002;-0,004;-0,685;0,693;-0,169;-0,341;-0,146;-0,662;-1,602;3,419;0,913;-1,257;0,992;-0,566;-1,345;-1,334;0,114;1,476;-0,086;-1,137;0,601;-0,049;-0,079;-0,004;0,006;0,01;-0,047;-0,091;0,037;0,013;-0,022;0,031;0,027;0,036;-0,004;0,017;-0,044;0,016;0,003;0,003;0,022;-0,035;0,001;-0,051;-0,088;0,132;0,239;-1,07;-2,069;0,852;0,294;-0,495;0,699;0,615;0,821;-0,084;0,383;-1,007;0,362;0,066;0,067;0,509;-0,806;0,016;-1,173;
123456;HSIC;Withdrawn;-0,001;-0,001;0,006;0,013;0,007;-0,007;-0,002;-0,001;0,006;-0,004;-0,008;0,005;-0,004;0,007;0,009;-0,002;0,001;0,012;-0,008;-0,008;0,002;-0,115;-0,1;0,622;1,296;0,752;-0,715;-0,182;-0,147;0,603;-0,376;-0,815;0,481;-0,444;0,671;0,954;-0,195;0,101;1,265;-0,817;-0,799;0,176;0,002;-0,008;0,003;-0,008;-0,009;-0,008;0,002;0,005;-0,012;-0,004;0,012;0,007;0,005;0,0;-0,018;-0,01;-0,001;-0,003;-0,002;0,017;-0,002;0,149;-0,629;0,238;-0,609;-0,742;-0,61;0,142;0,419;-0,905;-0,289;0,912;0,571;0,41;0,037;-1,385;-0,755;-0,055;-0,265;-0,192;1,336;-0,184;
